,0,1,2,3,4,5
388,0.5,2.0,1.0,137793600.0,118372871.52036622,256166471.52036622
389,0.5,2.0,1.25,147636000.0,118264564.87045129,265900564.87045127
390,0.5,2.0,1.5,157478400.0,118204206.72514403,275682606.725144
391,0.5,2.0,1.75,167320800.0,118197642.22402255,285518442.22402257
392,0.5,2.0,2.0,177163200.0,118197642.22402255,295360842.22402257
393,0.5,2.0,2.25,187005600.0,118197642.22402255,305203242.22402257
394,0.5,2.0,2.5,196848000.0,118197642.22402255,315045642.22402257
395,0.5,2.0,2.75,206690400.0,118197642.22402255,324888042.22402257
396,0.5,2.25,0.0,108266400.0,121246062.53194141,229512462.5319414
397,0.5,2.25,0.25,118108800.0,119434200.01940915,237543000.01940915
398,0.5,2.25,0.5,127951200.0,118772506.31532721,246723706.31532723
399,0.5,2.25,0.75,137793600.0,118537381.83080827,256330981.83080828
400,0.5,2.25,1.0,147636000.0,118372871.52036622,266008871.52036622
401,0.5,2.25,1.25,157478400.0,118264564.87045129,275742964.8704513
402,0.5,2.25,1.5,167320800.0,118204206.72514403,285525006.725144
403,0.5,2.25,1.75,177163200.0,118197642.22402255,295360842.22402257
404,0.5,2.25,2.0,187005600.0,118197642.22402255,305203242.22402257
405,0.5,2.25,2.25,196848000.0,118197642.22402255,315045642.22402257
406,0.5,2.25,2.5,206690400.0,118197642.22402255,324888042.22402257
407,0.5,2.25,2.75,216532800.0,118197642.22402255,334730442.22402257
408,0.5,2.5,0.0,118108800.0,121246062.53194141,239354862.5319414
409,0.5,2.5,0.25,127951200.0,119434200.01940915,247385400.01940915
410,0.5,2.5,0.5,137793600.0,118772506.31532721,256566106.31532723
411,0.5,2.5,0.75,147636000.0,118537381.83080827,266173381.83080828
412,0.5,2.5,1.0,157478400.0,118372871.52036622,275851271.5203662
413,0.5,2.5,1.25,167320800.0,118264564.87045129,285585364.8704513
414,0.5,2.5,1.5,177163200.0,118204206.72514403,295367406.725144
415,0.5,2.5,1.75,187005600.0,118197642.22402255,305203242.22402257
416,0.5,2.5,2.0,196848000.0,118197642.22402255,315045642.22402257
417,0.5,2.5,2.25,206690400.0,118197642.22402255,324888042.22402257
418,0.5,2.5,2.5,216532800.0,118197642.22402255,334730442.22402257
419,0.5,2.5,2.75,226375200.0,118197642.22402255,344572842.22402257
420,0.5,2.75,0.0,127951200.0,121246062.53194141,249197262.5319414
421,0.5,2.75,0.25,137793600.0,119434200.01940915,257227800.01940915
422,0.5,2.75,0.5,147636000.0,118772506.31532721,266408506.31532723
423,0.5,2.75,0.75,157478400.0,118537381.83080827,276015781.8308083
424,0.5,2.75,1.0,167320800.0,118372871.52036622,285693671.5203662
425,0.5,2.75,1.25,177163200.0,118264564.87045129,295427764.8704513
426,0.5,2.75,1.5,187005600.0,118204206.72514403,305209806.725144
427,0.5,2.75,1.75,196848000.0,118197642.22402255,315045642.22402257
428,0.5,2.75,2.0,206690400.0,118197642.22402255,324888042.22402257
429,0.5,2.75,2.25,216532800.0,118197642.22402255,334730442.22402257
430,0.5,2.75,2.5,226375200.0,118197642.22402255,344572842.22402257
431,0.5,2.75,2.75,236217600.0,118197642.22402255,354415242.22402257
432,0.75,0.0,0.0,29527200.0,122160243.62657595,151687443.62657595
433,0.75,0.0,0.25,39369600.0,120914688.17290635,160284288.17290634
434,0.75,0.0,0.5,49212000.0,120378773.76768035,169590773.76768035
435,0.75,0.0,0.75,59054400.0,120188113.88724545,179242513.88724545
436,0.75,0.0,1.0,68896800.0,120034221.17378727,188931021.17378727
437,0.75,0.0,1.25,78739200.0,119932970.78512642,198672170.78512642
438,0.75,0.0,1.5,88581600.0,119877279.06060368,208458879.06060368
439,0.75,0.0,1.75,98424000.0,119871260.80069351,218295260.8006935
440,0.75,0.0,2.0,108266400.0,119871260.80069351,228137660.8006935
441,0.75,0.0,2.25,118108800.0,119871260.80069351,237980060.8006935
442,0.75,0.0,2.5,127951200.0,119871260.80069351,247822460.8006935
443,0.75,0.0,2.75,137793600.0,119871260.80069351,257664860.8006935
444,0.75,0.25,0.0,39369600.0,121552936.3599925,160922536.3599925
445,0.75,0.25,0.25,49212000.0,119794650.86835498,169006650.86835498
446,0.75,0.25,0.5,59054400.0,119252950.7511443,178307350.7511443
447,0.75,0.25,0.75,68896800.0,119062068.26280287,187958868.26280287
448,0.75,0.25,1.0,78739200.0,118908175.54934467,197647375.54934466
449,0.75,0.25,1.25,88581600.0,118806925.16068384,207388525.16068384
450,0.75,0.25,1.5,98424000.0,118751233.43616109,217175233.4361611
451,0.75,0.25,1.75,108266400.0,118745215.17625093,227011615.17625093
452,0.75,0.25,2.0,118108800.0,118745215.17625093,236854015.17625093
453,0.75,0.25,2.25,127951200.0,118745215.17625093,246696415.17625093
454,0.75,0.25,2.5,137793600.0,118745215.17625093,256538815.17625093
455,0.75,0.25,2.75,147636000.0,118745215.17625093,266381215.17625093
456,0.75,0.5,0.0,49212000.0,121381162.93605329,170593162.93605328
457,0.75,0.5,0.25,59054400.0,119573514.22487533,178627914.22487533
458,0.75,0.5,0.5,68896800.0,118939174.49120373,187835974.49120373
459,0.75,0.5,0.75,78739200.0,118726878.45199886,197466078.45199886
460,0.75,0.5,1.0,88581600.0,118572737.04232469,207154337.0423247
461,0.75,0.5,1.25,98424000.0,118471486.65366386,216895486.65366387
462,0.75,0.5,1.5,108266400.0,118415794.9291411,226682194.9291411
463,0.75,0.5,1.75,118108800.0,118409776.66923095,236518576.66923094
464,0.75,0.5,2.0,127951200.0,118409776.66923095,246360976.66923094
465,0.75,0.5,2.25,137793600.0,118409776.66923095,256203376.66923094
466,0.75,0.5,2.5,147636000.0,118409776.66923095,266045776.66923094
467,0.75,0.5,2.75,157478400.0,118409776.66923095,275888176.66923094
468,0.75,0.75,0.0,59054400.0,121264153.43220684,180318553.43220684
469,0.75,0.75,0.25,68896800.0,119447303.47666669,188344103.4766667
470,0.75,0.75,0.5,78739200.0,118748866.11694083,197488066.11694083
471,0.75,0.75,0.75,88581600.0,118437087.65268767,207018687.65268767
472,0.75,0.75,1.0,98424000.0,118273182.6642789,216697182.6642789
473,0.75,0.75,1.25,108266400.0,118171932.27561808,226438332.27561808
474,0.75,0.75,1.5,118108800.0,118116240.5510953,236225040.5510953
475,0.75,0.75,1.75,127951200.0,118110222.29118517,246061422.29118517
476,0.75,0.75,2.0,137793600.0,118110222.29118517,255903822.29118517
477,0.75,0.75,2.25,147636000.0,118110222.29118517,265746222.29118517
478,0.75,0.75,2.5,157478400.0,118110222.29118517,275588622.29118514
479,0.75,0.75,2.75,167320800.0,118110222.29118517,285431022.29118514
480,0.75,1.0,0.0,68896800.0,121247848.74644631,190144648.7464463
481,0.75,1.0,0.25,78739200.0,119430916.44700228,198170116.4470023
482,0.75,1.0,0.5,88581600.0,118725974.75572088,207307574.75572088
483,0.75,1.0,0.75,98424000.0,118398134.52745917,216822134.52745917
484,0.75,1.0,1.0,108266400.0,118224750.97130145,226491150.97130144
485,0.75,1.0,1.25,118108800.0,118123500.58264062,236232300.58264062
486,0.75,1.0,1.5,127951200.0,118067808.85811786,246019008.85811788
487,0.75,1.0,1.75,137793600.0,118061790.59820771,255855390.5982077
488,0.75,1.0,2.0,147636000.0,118061790.59820771,265697790.5982077
489,0.75,1.0,2.25,157478400.0,118061790.59820771,275540190.5982077
490,0.75,1.0,2.5,167320800.0,118061790.59820771,285382590.5982077
491,0.75,1.0,2.75,177163200.0,118061790.59820771,295224990.5982077
492,0.75,1.25,0.0,78739200.0,121212252.047396,199951452.047396
493,0.75,1.25,0.25,88581600.0,119395319.74795198,207976919.74795198
494,0.75,1.25,0.5,98424000.0,118690378.05667058,217114378.05667058
495,0.75,1.25,0.75,108266400.0,118362537.82840887,226628937.82840887
496,0.75,1.25,1.0,118108800.0,118185886.32093087,236294686.32093087
497,0.75,1.25,1.25,127951200.0,118081459.57819653,246032659.57819653
498,0.75,1.25,1.5,137793600.0,118023736.99758014,255817336.99758014
499,0.75,1.25,1.75,147636000.0,118017484.85724446,265653484.85724446
500,0.75,1.25,2.0,157478400.0,118017484.85724446,275495884.8572445
501,0.75,1.25,2.25,167320800.0,118017484.85724446,285338284.8572445
502,0.75,1.25,2.5,177163200.0,118017484.85724446,295180684.8572445
503,0.75,1.25,2.75,187005600.0,118017484.85724446,305023084.8572445
504,0.75,1.5,0.0,88581600.0,121182187.84654534,209763787.84654534
505,0.75,1.5,0.25,98424000.0,119365255.5471013,217789255.54710132
506,0.75,1.5,0.5,108266400.0,118660313.85581991,226926713.8558199
507,0.75,1.5,0.75,118108800.0,118332473.6275582,236441273.6275582
508,0.75,1.5,1.0,127951200.0,118152452.27376322,246103652.27376324
509,0.75,1.5,1.25,137793600.0,118044541.63482982,255838141.63482982
510,0.75,1.5,1.5,147636000.0,117984461.5692109,265620461.5692109
511,0.75,1.5,1.75,157478400.0,117977930.55960053,275456330.55960053
512,0.75,1.5,2.0,167320800.0,117977930.55960053,285298730.55960053
513,0.75,1.5,2.25,177163200.0,117977930.55960053,295141130.55960053
514,0.75,1.5,2.5,187005600.0,117977930.55960053,304983530.55960053
515,0.75,1.5,2.75,196848000.0,117977930.55960053,314825930.55960053
516,0.75,1.75,0.0,98424000.0,121179237.4019423,219603237.4019423
517,0.75,1.75,0.25,108266400.0,119362305.10249826,227628705.10249826
518,0.75,1.75,0.5,118108800.0,118657363.41121686,236766163.41121686
519,0.75,1.75,0.75,127951200.0,118329523.18295515,246280723.18295515
520,0.75,1.75,1.0,137793600.0,118149133.28123705,255942733.28123707
521,0.75,1.75,1.25,147636000.0,118040826.63132212,265676826.63132212
522,0.75,1.75,1.5,157478400.0,117980468.48601484,275458868.48601484
523,0.75,1.75,1.75,167320800.0,117973903.98489338,285294703.9848934
524,0.75,1.75,2.0,177163200.0,117973903.98489338,295137103.9848934
525,0.75,1.75,2.25,187005600.0,117973903.98489338,304979503.9848934
526,0.75,1.75,2.5,196848000.0,117973903.98489338,314821903.9848934
527,0.75,1.75,2.75,206690400.0,117973903.98489338,324664303.9848934
528,0.75,2.0,0.0,108266400.0,121179237.4019423,229445637.4019423
529,0.75,2.0,0.25,118108800.0,119362305.10249826,237471105.10249826
530,0.75,2.0,0.5,127951200.0,118657363.41121686,246608563.41121686
531,0.75,2.0,0.75,137793600.0,118329523.18295515,256123123.18295515
532,0.75,2.0,1.0,147636000.0,118149133.28123705,265785133.28123707
533,0.75,2.0,1.25,157478400.0,118040826.63132212,275519226.63132215
534,0.75,2.0,1.5,167320800.0,117980468.48601484,285301268.48601484
535,0.75,2.0,1.75,177163200.0,117973903.98489338,295137103.9848934
536,0.75,2.0,2.0,187005600.0,117973903.98489338,304979503.9848934
537,0.75,2.0,2.25,196848000.0,117973903.98489338,314821903.9848934
538,0.75,2.0,2.5,206690400.0,117973903.98489338,324664303.9848934
539,0.75,2.0,2.75,216532800.0,117973903.98489338,334506703.9848934
540,0.75,2.25,0.0,118108800.0,121179237.4019423,239288037.4019423
541,0.75,2.25,0.25,127951200.0,119362305.10249826,247313505.10249826
542,0.75,2.25,0.5,137793600.0,118657363.41121686,256450963.41121686
543,0.75,2.25,0.75,147636000.0,118329523.18295515,265965523.18295515
544,0.75,2.25,1.0,157478400.0,118149133.28123705,275627533.28123707
545,0.75,2.25,1.25,167320800.0,118040826.63132212,285361626.63132215
546,0.75,2.25,1.5,177163200.0,117980468.48601484,295143668.48601484
547,0.75,2.25,1.75,187005600.0,117973903.98489338,304979503.9848934
548,0.75,2.25,2.0,196848000.0,117973903.98489338,314821903.9848934
549,0.75,2.25,2.25,206690400.0,117973903.98489338,324664303.9848934
550,0.75,2.25,2.5,216532800.0,117973903.98489338,334506703.9848934
551,0.75,2.25,2.75,226375200.0,117973903.98489338,344349103.9848934
552,0.75,2.5,0.0,127951200.0,121179237.4019423,249130437.4019423
553,0.75,2.5,0.25,137793600.0,119362305.10249826,257155905.10249826
554,0.75,2.5,0.5,147636000.0,118657363.41121686,266293363.41121686
555,0.75,2.5,0.75,157478400.0,118329523.18295515,275807923.18295515
556,0.75,2.5,1.0,167320800.0,118149133.28123705,285469933.28123707
557,0.75,2.5,1.25,177163200.0,118040826.63132212,295204026.63132215
558,0.75,2.5,1.5,187005600.0,117980468.48601484,304986068.48601484
559,0.75,2.5,1.75,196848000.0,117973903.98489338,314821903.9848934
560,0.75,2.5,2.0,206690400.0,117973903.98489338,324664303.9848934
561,0.75,2.5,2.25,216532800.0,117973903.98489338,334506703.9848934
562,0.75,2.5,2.5,226375200.0,117973903.98489338,344349103.9848934
563,0.75,2.5,2.75,236217600.0,117973903.98489338,354191503.9848934
564,0.75,2.75,0.0,137793600.0,121179237.4019423,258972837.4019423
565,0.75,2.75,0.25,147636000.0,119362305.10249826,266998305.10249826
566,0.75,2.75,0.5,157478400.0,118657363.41121686,276135763.41121686
567,0.75,2.75,0.75,167320800.0,118329523.18295515,285650323.18295515
568,0.75,2.75,1.0,177163200.0,118149133.28123705,295312333.28123707
569,0.75,2.75,1.25,187005600.0,118040826.63132212,305046426.63132215
570,0.75,2.75,1.5,196848000.0,117980468.48601484,314828468.48601484
571,0.75,2.75,1.75,206690400.0,117973903.98489338,324664303.9848934
572,0.75,2.75,2.0,216532800.0,117973903.98489338,334506703.9848934
573,0.75,2.75,2.25,226375200.0,117973903.98489338,344349103.9848934
574,0.75,2.75,2.5,236217600.0,117973903.98489338,354191503.9848934
575,0.75,2.75,2.75,246060000.0,117973903.98489338,364033903.9848934
576,1.0,0.0,0.0,39369600.0,122122086.69770515,161491686.69770515
577,1.0,0.0,0.25,49212000.0,120876514.80294356,170088514.80294356
578,1.0,0.0,0.5,59054400.0,120339436.19434538,179393836.19434538
579,1.0,0.0,0.75,68896800.0,120147683.43629271,189044483.4362927
580,1.0,0.0,1.0,78739200.0,119990589.06182759,198729789.0618276
581,1.0,0.0,1.25,88581600.0,119886561.48717953,208468161.48717952
582,1.0,0.0,1.5,98424000.0,119829099.78324382,218253099.78324383
583,1.0,0.0,1.75,108266400.0,119822877.99004525,228089277.99004525
584,1.0,0.0,2.0,118108800.0,119822877.99004525,237931677.99004525
585,1.0,0.0,2.25,127951200.0,119822877.99004525,247774077.99004525
586,1.0,0.0,2.5,137793600.0,119822877.99004525,257616477.99004525
587,1.0,0.0,2.75,147636000.0,119822877.99004525,267458877.99004525
588,1.0,0.25,0.0,49212000.0,121514779.4311217,170726779.4311217
589,1.0,0.25,0.25,59054400.0,119756477.4983922,178810877.4983922
590,1.0,0.25,0.5,68896800.0,119213613.17780936,188110413.17780936
591,1.0,0.25,0.75,78739200.0,119021637.81185013,197760837.81185013
592,1.0,0.25,1.0,88581600.0,118864543.437385,207446143.437385
593,1.0,0.25,1.25,98424000.0,118760515.86273694,217184515.86273694
594,1.0,0.25,1.5,108266400.0,118703054.15880123,226969454.15880123
595,1.0,0.25,1.75,118108800.0,118696832.36560266,236805632.36560267
596,1.0,0.25,2.0,127951200.0,118696832.36560266,246648032.36560267
597,1.0,0.25,2.25,137793600.0,118696832.36560266,256490432.36560267
598,1.0,0.25,2.5,147636000.0,118696832.36560266,266332832.36560267
599,1.0,0.25,2.75,157478400.0,118696832.36560266,276175232.3656027
600,1.0,0.5,0.0,59054400.0,121342938.03808945,180397338.03808945
601,1.0,0.5,0.25,68896800.0,119535267.19006985,188432067.19006985
602,1.0,0.5,0.5,78739200.0,118899686.4430083,197638886.4430083
603,1.0,0.5,0.75,88581600.0,118686212.09642267,207267812.09642267
604,1.0,0.5,1.0,98424000.0,118528863.60364884,216952863.60364884
605,1.0,0.5,1.25,108266400.0,118424836.0290008,226691236.02900082
606,1.0,0.5,1.5,118108800.0,118367374.32506508,236476174.32506508
607,1.0,0.5,1.75,127951200.0,118361152.53186652,246312352.53186652
608,1.0,0.5,2.0,137793600.0,118361152.53186652,256154752.53186652
609,1.0,0.5,2.25,147636000.0,118361152.53186652,265997152.53186652
610,1.0,0.5,2.5,157478400.0,118361152.53186652,275839552.53186655
611,1.0,0.5,2.75,167320800.0,118361152.53186652,285681952.53186655
612,1.0,0.75,0.0,68896800.0,121224299.50425586,190121099.50425586
613,1.0,0.75,0.25,78739200.0,119407407.58692285,198146607.58692285
614,1.0,0.75,0.5,88581600.0,118705838.11816637,207287438.1181664
615,1.0,0.75,0.75,98424000.0,118387012.94087496,216811012.94087496
616,1.0,0.75,1.0,108266400.0,118216857.08657877,226483257.0865788
617,1.0,0.75,1.25,118108800.0,118112829.51193073,236221629.51193073
618,1.0,0.75,1.5,127951200.0,118055367.807995,246006567.80799502
619,1.0,0.75,1.75,137793600.0,118049146.01479644,255842746.01479644
620,1.0,0.75,2.0,147636000.0,118049146.01479644,265685146.01479644
621,1.0,0.75,2.25,157478400.0,118049146.01479644,275527546.01479644
622,1.0,0.75,2.5,167320800.0,118049146.01479644,285369946.01479644
623,1.0,0.75,2.75,177163200.0,118049146.01479644,295212346.01479644
624,1.0,1.0,0.0,78739200.0,121207460.69927749,199946660.6992775
625,1.0,1.0,0.25,88581600.0,119390485.12344962,207972085.12344962
626,1.0,1.0,0.5,98424000.0,118681431.41431335,217105431.41431335
627,1.0,1.0,0.75,108266400.0,118338986.09543552,226605386.0954355
628,1.0,1.0,1.0,118108800.0,118124972.81604272,236233772.81604272
629,1.0,1.0,1.25,127951200.0,118020945.24139467,245972145.24139467
630,1.0,1.0,1.5,137793600.0,117963483.53745896,255757083.53745896
631,1.0,1.0,1.75,147636000.0,117957261.74426039,265593261.74426037
632,1.0,1.0,2.0,157478400.0,117957261.74426039,275435661.7442604
633,1.0,1.0,2.25,167320800.0,117957261.74426039,285278061.7442604
634,1.0,1.0,2.5,177163200.0,117957261.74426039,295120461.7442604
635,1.0,1.0,2.75,187005600.0,117957261.74426039,304962861.7442604
636,1.0,1.25,0.0,88581600.0,121168741.23431487,209750341.23431486
637,1.0,1.25,0.25,98424000.0,119351765.65848699,217775765.658487
638,1.0,1.25,0.5,108266400.0,118642711.94935071,226909111.9493507
639,1.0,1.25,0.75,118108800.0,118300266.6304729,236409066.6304729
640,1.0,1.25,1.0,127951200.0,118081896.20399332,246033096.20399332
641,1.0,1.25,1.25,137793600.0,117973353.59310532,255766953.59310532
642,1.0,1.25,1.5,147636000.0,117912828.67750445,265548828.67750445
643,1.0,1.25,1.75,157478400.0,117906244.02550101,275384644.025501
644,1.0,1.25,2.0,167320800.0,117906244.02550101,285227044.025501
645,1.0,1.25,2.25,177163200.0,117906244.02550101,295069444.025501
646,1.0,1.25,2.5,187005600.0,117906244.02550101,304911844.025501
647,1.0,1.25,2.75,196848000.0,117906244.02550101,314754244.025501
648,1.0,1.5,0.0,98424000.0,121135461.18419713,219559461.18419713
649,1.0,1.5,0.25,108266400.0,119318485.60836925,227584885.60836923
650,1.0,1.5,0.5,118108800.0,118609431.89923297,236718231.89923298
651,1.0,1.5,0.75,127951200.0,118266986.58035514,246218186.58035514
652,1.0,1.5,1.0,137793600.0,118043790.02459615,255837390.02459615
653,1.0,1.5,1.25,147636000.0,117929696.76225652,265565696.7622565
654,1.0,1.5,1.5,157478400.0,117864978.19374332,275343378.19374335
655,1.0,1.5,1.75,167320800.0,117857868.5360653,285178668.5360653
656,1.0,1.5,2.0,177163200.0,117857868.5360653,295021068.5360653
657,1.0,1.5,2.25,187005600.0,117857868.5360653,304863468.5360653
658,1.0,1.5,2.5,196848000.0,117857868.5360653,314705868.5360653
659,1.0,1.5,2.75,206690400.0,117857868.5360653,324548268.5360653
660,1.0,1.75,0.0,108266400.0,121132159.325266,229398559.325266
661,1.0,1.75,0.25,118108800.0,119315183.74943812,237423983.7494381
662,1.0,1.75,0.5,127951200.0,118606130.04030184,246557330.04030186
663,1.0,1.75,0.75,137793600.0,118263684.72142401,256057284.721424
664,1.0,1.75,1.0,147636000.0,118039935.96281251,265675935.9628125
665,1.0,1.75,1.25,157478400.0,117925161.13672866,275403561.13672864
666,1.0,1.75,1.5,167320800.0,117859885.65365475,285180685.65365475
667,1.0,1.75,1.75,177163200.0,117852703.26843598,295015903.26843596
668,1.0,1.75,2.0,187005600.0,117852703.26843598,304858303.26843596
669,1.0,1.75,2.25,196848000.0,117852703.26843598,314700703.26843596
670,1.0,1.75,2.5,206690400.0,117852703.26843598,324543103.26843596
671,1.0,1.75,2.75,216532800.0,117852703.26843598,334385503.26843596
672,1.0,2.0,0.0,118108800.0,121132159.325266,239240959.325266
673,1.0,2.0,0.25,127951200.0,119315183.74943812,247266383.7494381
674,1.0,2.0,0.5,137793600.0,118606130.04030184,256399730.04030186
675,1.0,2.0,0.75,147636000.0,118263684.72142401,265899684.721424
676,1.0,2.0,1.0,157478400.0,118039935.96281251,275518335.96281254
677,1.0,2.0,1.25,167320800.0,117925161.13672866,285245961.13672864
678,1.0,2.0,1.5,177163200.0,117859885.65365475,295023085.65365475
679,1.0,2.0,1.75,187005600.0,117852703.26843598,304858303.26843596
680,1.0,2.0,2.0,196848000.0,117852703.26843598,314700703.26843596
681,1.0,2.0,2.25,206690400.0,117852703.26843598,324543103.26843596
682,1.0,2.0,2.5,216532800.0,117852703.26843598,334385503.26843596
683,1.0,2.0,2.75,226375200.0,117852703.26843598,344227903.26843596
684,1.0,2.25,0.0,127951200.0,121132159.325266,249083359.325266
685,1.0,2.25,0.25,137793600.0,119315183.74943812,257108783.7494381
686,1.0,2.25,0.5,147636000.0,118606130.04030184,266242130.04030186
687,1.0,2.25,0.75,157478400.0,118263684.72142401,275742084.721424
688,1.0,2.25,1.0,167320800.0,118039935.96281251,285360735.96281254
689,1.0,2.25,1.25,177163200.0,117925161.13672866,295088361.13672864
690,1.0,2.25,1.5,187005600.0,117859885.65365475,304865485.65365475
691,1.0,2.25,1.75,196848000.0,117852703.26843598,314700703.26843596
692,1.0,2.25,2.0,206690400.0,117852703.26843598,324543103.26843596
693,1.0,2.25,2.25,216532800.0,117852703.26843598,334385503.26843596
694,1.0,2.25,2.5,226375200.0,117852703.26843598,344227903.26843596
695,1.0,2.25,2.75,236217600.0,117852703.26843598,354070303.26843596
696,1.0,2.5,0.0,137793600.0,121132159.325266,258925759.325266
697,1.0,2.5,0.25,147636000.0,119315183.74943812,266951183.7494381
698,1.0,2.5,0.5,157478400.0,118606130.04030184,276084530.04030186
699,1.0,2.5,0.75,167320800.0,118263684.72142401,285584484.721424
700,1.0,2.5,1.0,177163200.0,118039935.96281251,295203135.96281254
701,1.0,2.5,1.25,187005600.0,117925161.13672866,304930761.13672864
702,1.0,2.5,1.5,196848000.0,117859885.65365475,314707885.65365475
703,1.0,2.5,1.75,206690400.0,117852703.26843598,324543103.26843596
704,1.0,2.5,2.0,216532800.0,117852703.26843598,334385503.26843596
705,1.0,2.5,2.25,226375200.0,117852703.26843598,344227903.26843596
706,1.0,2.5,2.5,236217600.0,117852703.26843598,354070303.26843596
707,1.0,2.5,2.75,246060000.0,117852703.26843598,363912703.26843596
708,1.0,2.75,0.0,147636000.0,121132159.325266,268768159.325266
709,1.0,2.75,0.25,157478400.0,119315183.74943812,276793583.7494381
710,1.0,2.75,0.5,167320800.0,118606130.04030184,285926930.04030186
711,1.0,2.75,0.75,177163200.0,118263684.72142401,295426884.721424
712,1.0,2.75,1.0,187005600.0,118039935.96281251,305045535.96281254
713,1.0,2.75,1.25,196848000.0,117925161.13672866,314773161.13672864
714,1.0,2.75,1.5,206690400.0,117859885.65365475,324550285.65365475
715,1.0,2.75,1.75,216532800.0,117852703.26843598,334385503.26843596
716,1.0,2.75,2.0,226375200.0,117852703.26843598,344227903.26843596
717,1.0,2.75,2.25,236217600.0,117852703.26843598,354070303.26843596
718,1.0,2.75,2.5,246060000.0,117852703.26843598,363912703.26843596
719,1.0,2.75,2.75,255902400.0,117852703.26843598,373755103.26843596
720,1.25,0.0,0.0,49212000.0,122092645.26394828,171304645.26394826
721,1.25,0.0,0.25,59054400.0,120847073.3691867,179901473.3691867
722,1.25,0.0,0.5,68896800.0,120309994.76058853,189206794.76058853
723,1.25,0.0,0.75,78739200.0,120118242.00253585,198857442.00253585
724,1.25,0.0,1.0,88581600.0,119957938.14703944,208539538.14703944
725,1.25,0.0,1.25,98424000.0,119850624.20543414,218274624.20543414
726,1.25,0.0,1.5,108266400.0,119790958.98132429,228057358.9813243
727,1.25,0.0,1.75,118108800.0,119784477.68749146,237893277.68749148
728,1.25,0.0,2.0,127951200.0,119784477.68749146,247735677.68749148
729,1.25,0.0,2.25,137793600.0,119784477.68749146,257578077.68749148
730,1.25,0.0,2.5,147636000.0,119784477.68749146,267420477.68749148
731,1.25,0.0,2.75,157478400.0,119784477.68749146,277262877.6874915
732,1.25,0.25,0.0,59054400.0,121485337.99736482,180539737.99736482
733,1.25,0.25,0.25,68896800.0,119727036.0646353,188623836.0646353
734,1.25,0.25,0.5,78739200.0,119184171.7440525,197923371.7440525
735,1.25,0.25,0.75,88581600.0,118992196.37809324,207573796.37809324
736,1.25,0.25,1.0,98424000.0,118831892.52259685,217255892.52259684
737,1.25,0.25,1.25,108266400.0,118724578.58099155,226990978.58099157
738,1.25,0.25,1.5,118108800.0,118664913.3568817,236773713.35688168
739,1.25,0.25,1.75,127951200.0,118658432.06304887,246609632.06304887
740,1.25,0.25,2.0,137793600.0,118658432.06304887,256452032.06304887
741,1.25,0.25,2.25,147636000.0,118658432.06304887,266294432.06304887
742,1.25,0.25,2.5,157478400.0,118658432.06304887,276136832.06304884
743,1.25,0.25,2.75,167320800.0,118658432.06304887,285979232.06304884
744,1.25,0.5,0.0,68896800.0,121313496.6043326,190210296.6043326
745,1.25,0.5,0.25,78739200.0,119505825.75631298,198245025.75631297
746,1.25,0.5,0.5,88581600.0,118870245.00925142,207451845.00925142
747,1.25,0.5,0.75,98424000.0,118656770.66266581,217080770.6626658
748,1.25,0.5,1.0,108266400.0,118496212.68886071,226762612.6888607
749,1.25,0.5,1.25,118108800.0,118388898.74725541,236497698.7472554
750,1.25,0.5,1.5,127951200.0,118329233.52314556,246280433.52314556
751,1.25,0.5,1.75,137793600.0,118322752.22931272,256116352.22931272
752,1.25,0.5,2.0,147636000.0,118322752.22931272,265958752.22931272
753,1.25,0.5,2.25,157478400.0,118322752.22931272,275801152.2293127
754,1.25,0.5,2.5,167320800.0,118322752.22931272,285643552.2293127
755,1.25,0.5,2.75,177163200.0,118322752.22931272,295485952.2293127
756,1.25,0.75,0.0,78739200.0,121194858.07049897,199934058.07049897
757,1.25,0.75,0.25,88581600.0,119377966.15316598,207959566.153166
758,1.25,0.75,0.5,98424000.0,118676396.6844095,217100396.6844095
759,1.25,0.75,0.75,108266400.0,118357571.5071181,226623971.5071181
760,1.25,0.75,1.0,118108800.0,118184206.17179063,236293006.17179063
761,1.25,0.75,1.25,127951200.0,118076892.23018533,246028092.23018533
762,1.25,0.75,1.5,137793600.0,118017227.00607547,255810827.00607547
763,1.25,0.75,1.75,147636000.0,118010745.71224265,265646745.71224266
764,1.25,0.75,2.0,157478400.0,118010745.71224265,275489145.71224266
765,1.25,0.75,2.25,167320800.0,118010745.71224265,285331545.71224266
766,1.25,0.75,2.5,177163200.0,118010745.71224265,295173945.71224266
767,1.25,0.75,2.75,187005600.0,118010745.71224265,305016345.71224266
768,1.25,1.0,0.0,88581600.0,121178019.26552062,209759619.26552063
769,1.25,1.0,0.25,98424000.0,119361043.68969274,217785043.68969274
770,1.25,1.0,0.5,108266400.0,118651989.98055647,226918389.9805565
771,1.25,1.0,0.75,118108800.0,118309544.66167864,236418344.66167864
772,1.25,1.0,1.0,127951200.0,118092321.9012546,246043521.9012546
773,1.25,1.0,1.25,137793600.0,117985007.95964928,255778607.95964926
774,1.25,1.0,1.5,147636000.0,117925342.73553944,265561342.73553944
775,1.25,1.0,1.75,157478400.0,117918861.4417066,275397261.4417066
776,1.25,1.0,2.0,167320800.0,117918861.4417066,285239661.4417066
