,0,1,2,3,4,5,6
35,0.8875000000000001,1.1786092848897787,1.1786092848897787,1.1786092848897787,1.1786092848897787,1.1786092848897787,1.1786092848897787
36,0.8900000000000001,1.1629397280313085,1.1629397280313085,1.1629397280313085,1.1629397280313085,1.1629397280313085,1.1629397280313085
37,0.8925000000000001,1.1473400570634527,1.1473400570634527,1.1473400570634527,1.1473400570634527,1.1473400570634527,1.1473400570634527
38,0.895,1.1318179671485444,1.1318179671485444,1.1318179671485444,1.1318179671485444,1.1318179671485444,1.1318179671485444
39,0.8975000000000001,1.1163820434974472,1.1163820434974472,1.1163820434974472,1.1163820434974472,1.1163820434974472,1.1163820434974472
40,0.9,1.1010419130641336,1.1010419130641336,1.1010419130641336,1.1010419130641336,1.1010419130641336,1.1010419130641336
41,0.9025000000000001,1.0858084373910983,1.0858084373910983,1.0858084373910983,1.0858084373910983,1.0858084373910983,1.0858084373910983
42,0.905,1.0706939638205986,1.0706939638205986,1.0706939638205986,1.0706939638205986,1.0706939638205986,1.0706939638205986
43,0.9075000000000001,1.0557126626241893,1.0557126626241893,1.0557126626241893,1.0557126626241893,1.0557126626241893,1.0557126626241893
44,0.91,1.0408809964433061,1.0408809964433061,1.0408809964433061,1.0408809964433061,1.0408809964433061,1.0408809964433061
45,0.9125000000000001,1.0262184051996435,1.0262184051996435,1.0262184051996435,1.0262184051996435,1.0262184051996435,1.0262184051996435
46,0.915,1.0117483678975892,1.0117483678975892,1.0117483678975892,1.0117483678975892,1.0117483678975892,1.0117483678975892
47,0.9175000000000001,0.9975001896329879,0.9975001896329879,0.9975001896329879,0.9975001896329879,0.9975001896329879,0.9975001896329879
48,0.92,0.9835123867079888,0.9835123867079888,0.9835123867079888,0.9835123867079888,0.9835123867079888,0.9835123867079888
49,0.9225000000000001,0.9698404370288499,0.9698404370288499,0.9698404370288499,0.9698404370288499,0.9698404370288499,0.9698404370288499
50,0.925,0.9565829458316384,0.9565829458316384,0.9565829458316384,0.9565829458316384,0.9565829458316384,0.9565829458316384
51,0.9275000000000001,0.9439021033792295,0.9439021033792295,0.9439021033792295,0.9439021033792295,0.9439021033792295,0.9439021033792295
52,0.93,0.9312907581418708,0.9312907581418708,0.9312907581418708,0.9312907581418708,0.9312907581418708,0.9312907581418708
53,0.9325000000000001,0.9186461791059932,0.9186461791059932,0.9186461791059932,0.9186461791059932,0.9186461791059932,0.9186461791059932
54,0.935,0.9059677095151097,0.9059677095151097,0.9059677095151097,0.9059677095151097,0.9059677095151097,0.9059677095151097
55,0.9375000000000001,0.8932546687610248,0.8932546687610248,0.8932546687610248,0.8932546687610248,0.8932546687610248,0.8932546687610248
56,0.9400000000000001,0.8805063510921209,0.8805063510921209,0.8805063510921209,0.8805063510921209,0.8805063510921209,0.8805063510921209
57,0.9425000000000001,0.867722024227955,0.867722024227955,0.867722024227955,0.867722024227955,0.867722024227955,0.867722024227955
58,0.9450000000000001,0.8549009278717463,0.8549009278717463,0.8549009278717463,0.8549009278717463,0.8549009278717463,0.8549009278717463
59,0.9475,0.8420422721111039,0.8420422721111039,0.8420422721111039,0.8420422721111039,0.8420422721111039,0.8420422721111039
60,0.9500000000000001,0.8291452356965413,0.8291452356965413,0.8291452356965413,0.8291452356965413,0.8291452356965413,0.8291452356965413
61,0.9525000000000001,0.8162089641858279,0.8162089641858279,0.8162089641858279,0.8162089641858279,0.8162089641858279,0.8162089641858279
62,0.9550000000000001,0.8032325679411232,0.8032325679411232,0.8032325679411232,0.8032325679411232,0.8032325679411232,0.8032325679411232
63,0.9575,0.7902151199639671,0.7902151199639671,0.7902151199639671,0.7902151199639671,0.7902151199639671,0.7902151199639671
64,0.9600000000000001,0.777155653551692,0.777155653551692,0.777155653551692,0.777155653551692,0.777155653551692,0.777155653551692
65,0.9625000000000001,0.7640531597564592,0.7640531597564592,0.7640531597564592,0.7640531597564592,0.7640531597564592,0.7640531597564592
66,0.9650000000000001,0.7509065846260419,0.7509065846260419,0.7509065846260419,0.7509065846260419,0.7509065846260419,0.7509065846260419
67,0.9675,0.7377148262024618,0.7377148262024618,0.7377148262024618,0.7377148262024618,0.7377148262024618,0.7377148262024618
68,0.9700000000000001,0.7244767312517189,0.7244767312517189,0.7244767312517189,0.7244767312517189,0.7244767312517189,0.7244767312517189
69,0.9725000000000001,0.711191091693924,0.711191091693924,0.711191091693924,0.711191091693924,0.711191091693924,0.711191091693924
70,0.9750000000000001,0.6978566406991956,0.6978566406991956,0.6978566406991956,0.6978566406991956,0.6978566406991956,0.6978566406991956
71,0.9775,0.6844720484094565,0.6844720484094565,0.6844720484094565,0.6844720484094565,0.6844720484094565,0.6844720484094565
72,0.9800000000000001,0.6710359172408068,0.6710359172408068,0.6710359172408068,0.6710359172408068,0.6710359172408068,0.6710359172408068
73,0.9825,0.6575467767140769,0.6575467767140769,0.6575467767140769,0.6575467767140769,0.6575467767140769,0.6575467767140769
74,0.9850000000000001,0.6440030777535246,0.6440030777535246,0.6440030777535246,0.6440030777535246,0.6440030777535246,0.6440030777535246
75,0.9875,0.6304031863839211,0.6304031863839211,0.6304031863839211,0.6304031863839211,0.6304031863839211,0.6304031863839211
76,0.9900000000000001,0.6167453767454427,0.6167453767454427,0.6167453767454427,0.6167453767454427,0.6167453767454427,0.6167453767454427
77,0.9925,0.6030278233321764,0.6030278233321764,0.6030278233321764,0.6030278233321764,0.6030278233321764,0.6030278233321764
78,0.9950000000000001,0.5892485923444809,0.5892485923444809,0.5892485923444809,0.5892485923444809,0.5892485923444809,0.5892485923444809
79,0.9975,0.5754056320260221,0.5754056320260221,0.5754056320260221,0.5754056320260221,0.5754056320260221,0.5754056320260221
80,1.0,0.5614967618335471,0.5614967618335471,0.5614967618335471,0.5614967618335471,0.5614967618335471,0.5614967618335471
81,1.0025000000000002,0.5475196602591335,0.5475196602591335,0.5475196602591335,0.5475196602591335,0.5475196602591335,0.5475196602591335
82,1.0050000000000001,0.5334718510907811,0.5334718510907811,0.5334718510907811,0.5334718510907811,0.5334718510907811,0.5334718510907811
83,1.0075,0.5193506878549164,0.5193506878549164,0.5193506878549164,0.5193506878549164,0.5193506878549164,0.5193506878549164
84,1.01,0.5051533361328563,0.5051533361328563,0.5051533361328563,0.5051533361328563,0.5051533361328563,0.5051533361328563
85,1.0125000000000002,0.49087675337851217,0.49087675337851217,0.49087675337851217,0.49087675337851217,0.49087675337851217,0.49087675337851217
86,1.0150000000000001,0.47651766578426386,0.47651766578426386,0.47651766578426386,0.47651766578426386,0.47651766578426386,0.47651766578426386
87,1.0175,0.4620725416399039,0.4620725416399039,0.4620725416399039,0.4620725416399039,0.4620725416399039,0.4620725416399039
88,1.02,0.4475375605006335,0.4475375605006335,0.4475375605006335,0.4475375605006335,0.4475375605006335,0.4475375605006335
89,1.0225,0.43290857731415666,0.43290857731415666,0.43290857731415666,0.43290857731415666,0.43290857731415666,0.43290857731415666
90,1.0250000000000001,0.41818108044314917,0.41818108044314917,0.41818108044314917,0.41818108044314917,0.41818108044314917,0.41818108044314917
91,1.0275,0.40335014223955495,0.40335014223955495,0.40335014223955495,0.40335014223955495,0.40335014223955495,0.40335014223955495
92,1.03,0.3884103604588718,0.3884103604588718,0.3884103604588718,0.3884103604588718,0.3884103604588718,0.3884103604588718
93,1.0325000000000002,0.3733557883105393,0.3733557883105393,0.3733557883105393,0.3733557883105393,0.3733557883105393,0.3733557883105393
94,1.0350000000000001,0.358179850276976,0.358179850276976,0.358179850276976,0.358179850276976,0.358179850276976,0.358179850276976
95,1.0375,0.34287523992508184,0.34287523992508184,0.34287523992508184,0.34287523992508184,0.34287523992508184,0.34287523992508184
96,1.04,0.32743379467329314,0.32743379467329314,0.32743379467329314,0.32743379467329314,0.32743379467329314,0.32743379467329314
97,1.0425,0.31184634069813266,0.31184634069813266,0.31184634069813266,0.31184634069813266,0.31184634069813266,0.31184634069813266
98,1.0450000000000002,0.2961024986109442,0.2961024986109442,0.2961024986109442,0.2961024986109442,0.2961024986109442,0.2961024986109442
99,1.0475,0.28019043679702427,0.28019043679702427,0.28019043679702427,0.28019043679702427,0.28019043679702427,0.28019043679702427
100,1.05,0.2640965537171387,0.2640965537171387,0.2640965537171387,0.2640965537171387,0.2640965537171387,0.2640965537171387
101,1.0525000000000002,0.2478050618967661,0.2478050618967661,0.2478050618967661,0.2478050618967661,0.2478050618967661,0.2478050618967661
102,1.0550000000000002,0.23129743281374754,0.23129743281374754,0.23129743281374754,0.23129743281374754,0.23129743281374754,0.23129743281374754
103,1.0575,0.2145516399069622,0.2145516399069622,0.2145516399069622,0.2145516399069622,0.2145516399069622,0.2145516399069622
104,1.06,0.1975410998265552,0.1975410998265552,0.1975410998265552,0.1975410998265552,0.1975410998265552,0.1975410998265552
105,1.0625,0.18023314671040563,0.18023314671040563,0.18023314671040563,0.18023314671040563,0.18023314671040563,0.18023314671040563
106,1.0650000000000002,0.16258675325589778,0.16258675325589778,0.16258675325589778,0.16258675325589778,0.16258675325589778,0.16258675325589778
107,1.0675000000000001,0.1445489741207076,0.1445489741207076,0.1445489741207076,0.1445489741207076,0.1445489741207076,0.1445489741207076
108,1.07,0.1260490815858038,0.1260490815858038,0.1260490815858038,0.1260490815858038,0.1260490815858038,0.1260490815858038
109,1.0725000000000002,0.10698818296570782,0.10698818296570782,0.10698818296570782,0.10698818296570782,0.10698818296570782,0.10698818296570782
110,1.0750000000000002,0.08721898290717225,0.08721898290717225,0.08721898290717225,0.08721898290717225,0.08721898290717225,0.08721898290717225
111,1.0775000000000001,0.06650047267272823,0.06650047267272823,0.06650047267272823,0.06650047267272823,0.06650047267272823,0.06650047267272823
112,1.08,0.044371246473329226,0.044371246473329226,0.044371246473329226,0.044371246473329226,0.044371246473329226,0.044371246473329226
113,1.0825,0.019593668063088883,0.019593668063088883,0.019593668063088883,0.019593668063088883,0.019593668063088883,0.019593668063088883
114,1.085,0.0,0.0,0.0,0.0,0.0,0.0
115,1.0875000000000001,0.0,0.0,0.0,0.0,0.0,0.0
116,1.09,0.0,0.0,0.0,0.0,0.0,0.0
117,1.0925,0.0,0.0,0.0,0.0,0.0,0.0
118,1.0950000000000002,0.0,0.0,0.0,0.0,0.0,0.0
119,1.0975000000000001,0.0,0.0,0.0,0.0,0.0,0.0
120,1.1,0.0,0.0,0.0,0.0,0.0,0.0
